-------------ALL IMPORTED------------
-------------Big Data Train Text File WAS ALREADY MADE------------
-------------Big Data Test Text File WAS ALREADY MADE------------
04/05/2021 09:12:51 - WARNING - __main__ -   Process rank: -1, device: cuda:0, n_gpu: 2distributed training: False, 16-bits training: False
04/05/2021 09:12:51 - INFO - __main__ -   Training/evaluation parameters TrainingArguments(output_dir=/scratch/as11919/Domain-Adaptation/movie_roberta/roberta_DAPT_movies_model_withEVAL, overwrite_output_dir=False, do_train=True, do_eval=True, do_predict=False, evaluation_strategy=IntervalStrategy.NO, prediction_loss_only=False, per_device_train_batch_size=8, per_device_eval_batch_size=8, gradient_accumulation_steps=1, eval_accumulation_steps=None, learning_rate=5e-05, weight_decay=0.0, adam_beta1=0.9, adam_beta2=0.999, adam_epsilon=1e-08, max_grad_norm=1.0, num_train_epochs=3.0, max_steps=-1, lr_scheduler_type=SchedulerType.LINEAR, warmup_ratio=0.0, warmup_steps=0, logging_dir=runs/Apr05_09-12-51_gv04.nyu.cluster, logging_strategy=IntervalStrategy.STEPS, logging_first_step=False, logging_steps=500, save_strategy=IntervalStrategy.STEPS, save_steps=7500, save_total_limit=None, no_cuda=False, seed=42, fp16=False, fp16_opt_level=O1, fp16_backend=auto, fp16_full_eval=False, local_rank=-1, tpu_num_cores=None, tpu_metrics_debug=False, debug=False, dataloader_drop_last=False, eval_steps=500, dataloader_num_workers=0, past_index=-1, run_name=/scratch/as11919/Domain-Adaptation/movie_roberta/roberta_DAPT_movies_model_withEVAL, disable_tqdm=False, remove_unused_columns=True, label_names=None, load_best_model_at_end=False, metric_for_best_model=None, greater_is_better=None, ignore_data_skip=False, sharded_ddp=[], deepspeed=None, label_smoothing_factor=0.0, adafactor=False, group_by_length=False, report_to=['tensorboard', 'wandb'], ddp_find_unused_parameters=None, dataloader_pin_memory=True, skip_memory_metrics=False, _n_gpu=2)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
huggingface/tokenizers: The current process just got forked, after parallelism has already been used. Disabling parallelism to avoid deadlocks...
To disable this warning, you can either:
	- Avoid using `tokenizers` before the fork if possible
	- Explicitly set the environment variable TOKENIZERS_PARALLELISM=(true | false)
{'loss': 2.2989, 'learning_rate': 4.158144629074608e-05, 'epoch': 0.51}
{'loss': 2.1934, 'learning_rate': 2.6534330358591232e-05, 'epoch': 1.41}
{'loss': 2.1499, 'learning_rate': 2.650636174161697e-05, 'epoch': 1.41}
{'loss': 2.1638, 'learning_rate': 2.6478393124642702e-05, 'epoch': 1.41}
{'loss': 2.0998, 'learning_rate': 2.6450424507668437e-05, 'epoch': 1.41}
{'loss': 2.1561, 'learning_rate': 2.642245589069417e-05, 'epoch': 1.41}
{'loss': 2.1916, 'learning_rate': 2.6394487273719904e-05, 'epoch': 1.42}
{'loss': 2.1691, 'learning_rate': 2.6366518656745642e-05, 'epoch': 1.42}
{'loss': 2.2248, 'learning_rate': 2.6338550039771377e-05, 'epoch': 1.42}
{'loss': 2.1368, 'learning_rate': 2.631058142279711e-05, 'epoch': 1.42}
{'loss': 2.1913, 'learning_rate': 2.6282612805822844e-05, 'epoch': 1.42}
{'loss': 2.2015, 'learning_rate': 2.6254644188848575e-05, 'epoch': 1.42}
{'loss': 2.1665, 'learning_rate': 2.6226675571874314e-05, 'epoch': 1.43}
{'loss': 2.1639, 'learning_rate': 2.619870695490005e-05, 'epoch': 1.43}
{'loss': 2.2219, 'learning_rate': 2.617073833792578e-05, 'epoch': 1.43}
{'loss': 2.162, 'learning_rate': 2.6142769720951515e-05, 'epoch': 1.43}
{'loss': 2.1509, 'learning_rate': 2.611480110397725e-05, 'epoch': 1.43}
{'loss': 2.1525, 'learning_rate': 2.6086832487002982e-05, 'epoch': 1.43}
{'loss': 2.106, 'learning_rate': 2.605886387002872e-05, 'epoch': 1.44}
{'loss': 2.1455, 'learning_rate': 2.6030895253054455e-05, 'epoch': 1.44}
{'loss': 2.1879, 'learning_rate': 2.6002926636080187e-05, 'epoch': 1.44}
{'loss': 2.1859, 'learning_rate': 2.5974958019105922e-05, 'epoch': 1.44}
{'loss': 2.1992, 'learning_rate': 2.5946989402131654e-05, 'epoch': 1.44}
{'loss': 2.1509, 'learning_rate': 2.5919020785157396e-05, 'epoch': 1.44}
{'loss': 2.1839, 'learning_rate': 2.5891052168183127e-05, 'epoch': 1.45}
{'loss': 2.1655, 'learning_rate': 2.5863083551208862e-05, 'epoch': 1.45}
{'loss': 2.193, 'learning_rate': 2.5835114934234594e-05, 'epoch': 1.45}
{'loss': 2.1924, 'learning_rate': 2.580714631726033e-05, 'epoch': 1.45}
{'loss': 2.1638, 'learning_rate': 2.5779177700286067e-05, 'epoch': 1.45}
{'loss': 2.2002, 'learning_rate': 2.57512090833118e-05, 'epoch': 1.45}
{'loss': 2.1655, 'learning_rate': 2.5723240466337534e-05, 'epoch': 1.46}
{'loss': 2.1976, 'learning_rate': 2.5695271849363265e-05, 'epoch': 1.46}
{'loss': 2.1181, 'learning_rate': 2.5667303232389e-05, 'epoch': 1.46}
{'loss': 2.2181, 'learning_rate': 2.5639334615414735e-05, 'epoch': 1.46}
{'loss': 2.1509, 'learning_rate': 2.5611365998440474e-05, 'epoch': 1.46}
{'loss': 2.171, 'learning_rate': 2.5583397381466206e-05, 'epoch': 1.46}
{'loss': 2.183, 'learning_rate': 2.555542876449194e-05, 'epoch': 1.47}
{'loss': 2.1605, 'learning_rate': 2.5527460147517672e-05, 'epoch': 1.47}
{'loss': 2.1326, 'learning_rate': 2.5499491530543407e-05, 'epoch': 1.47}
{'loss': 2.1433, 'learning_rate': 2.5471522913569146e-05, 'epoch': 1.47}
{'loss': 2.1679, 'learning_rate': 2.544355429659488e-05, 'epoch': 1.47}
{'loss': 2.1658, 'learning_rate': 2.5415585679620612e-05, 'epoch': 1.48}
{'loss': 2.1114, 'learning_rate': 2.5387617062646347e-05, 'epoch': 1.48}
{'loss': 2.1721, 'learning_rate': 2.535964844567208e-05, 'epoch': 1.48}
{'loss': 2.1452, 'learning_rate': 2.5331679828697817e-05, 'epoch': 1.48}
{'loss': 2.1765, 'learning_rate': 2.5303711211723552e-05, 'epoch': 1.48}
{'loss': 2.1436, 'learning_rate': 2.5275742594749284e-05, 'epoch': 1.48}
{'loss': 2.145, 'learning_rate': 2.524777397777502e-05, 'epoch': 1.49}
{'loss': 2.1096, 'learning_rate': 2.5219805360800754e-05, 'epoch': 1.49}
{'loss': 2.1317, 'learning_rate': 2.5191836743826486e-05, 'epoch': 1.49}
{'loss': 2.1504, 'learning_rate': 2.5163868126852224e-05, 'epoch': 1.49}
{'loss': 2.1364, 'learning_rate': 2.513589950987796e-05, 'epoch': 1.49}
{'loss': 2.1689, 'learning_rate': 2.510793089290369e-05, 'epoch': 1.49}
{'loss': 2.1512, 'learning_rate': 2.5079962275929426e-05, 'epoch': 1.5}
{'loss': 2.1153, 'learning_rate': 2.5051993658955157e-05, 'epoch': 1.5}
{'loss': 2.1732, 'learning_rate': 2.50240250419809e-05, 'epoch': 1.5}
{'loss': 2.19, 'learning_rate': 2.499605642500663e-05, 'epoch': 1.5}
{'loss': 2.1278, 'learning_rate': 2.4968087808032366e-05, 'epoch': 1.5}
{'loss': 2.1725, 'learning_rate': 2.4940119191058097e-05, 'epoch': 1.5}
{'loss': 2.1599, 'learning_rate': 2.4912150574083836e-05, 'epoch': 1.51}
{'loss': 2.2122, 'learning_rate': 2.4884181957109567e-05, 'epoch': 1.51}
{'loss': 2.1735, 'learning_rate': 2.4856213340135302e-05, 'epoch': 1.51}
{'loss': 2.1674, 'learning_rate': 2.4828244723161037e-05, 'epoch': 1.51}
{'loss': 2.2045, 'learning_rate': 2.480027610618677e-05, 'epoch': 1.51}
{'loss': 2.1408, 'learning_rate': 2.4772307489212507e-05, 'epoch': 1.51}
{'loss': 2.1744, 'learning_rate': 2.474433887223824e-05, 'epoch': 1.52}
{'loss': 2.1509, 'learning_rate': 2.4716370255263974e-05, 'epoch': 1.52}
{'loss': 2.1698, 'learning_rate': 2.468840163828971e-05, 'epoch': 1.52}
{'loss': 2.2277, 'learning_rate': 2.4660433021315444e-05, 'epoch': 1.52}
{'loss': 2.132, 'learning_rate': 2.4632464404341176e-05, 'epoch': 1.52}
{'loss': 2.1381, 'learning_rate': 2.4604495787366914e-05, 'epoch': 1.52}
{'loss': 2.1624, 'learning_rate': 2.4576527170392646e-05, 'epoch': 1.53}
{'loss': 2.1404, 'learning_rate': 2.4548558553418384e-05, 'epoch': 1.53}
{'loss': 2.1638, 'learning_rate': 2.4520589936444116e-05, 'epoch': 1.53}
{'loss': 2.1605, 'learning_rate': 2.449262131946985e-05, 'epoch': 1.53}
{'loss': 2.1774, 'learning_rate': 2.4464652702495586e-05, 'epoch': 1.53}
{'loss': 2.218, 'learning_rate': 2.443668408552132e-05, 'epoch': 1.53}
{'loss': 2.1747, 'learning_rate': 2.4408715468547052e-05, 'epoch': 1.54}
{'loss': 2.1628, 'learning_rate': 2.4380746851572787e-05, 'epoch': 1.54}
{'loss': 2.1444, 'learning_rate': 2.4352778234598522e-05, 'epoch': 1.54}
{'loss': 2.1498, 'learning_rate': 2.4324809617624257e-05, 'epoch': 1.54}
{'loss': 2.1671, 'learning_rate': 2.4296841000649992e-05, 'epoch': 1.54}
{'loss': 2.1617, 'learning_rate': 2.4268872383675724e-05, 'epoch': 1.54}
{'loss': 2.1456, 'learning_rate': 2.4240903766701462e-05, 'epoch': 1.55}
{'loss': 2.183, 'learning_rate': 2.4212935149727194e-05, 'epoch': 1.55}
{'loss': 2.178, 'learning_rate': 2.418496653275293e-05, 'epoch': 1.55}
{'loss': 2.1968, 'learning_rate': 2.4156997915778664e-05, 'epoch': 1.55}
{'loss': 2.145, 'learning_rate': 2.41290292988044e-05, 'epoch': 1.55}
{'loss': 2.1053, 'learning_rate': 2.4101060681830134e-05, 'epoch': 1.55}
{'loss': 2.1854, 'learning_rate': 2.407309206485587e-05, 'epoch': 1.56}
{'loss': 2.1389, 'learning_rate': 2.40451234478816e-05, 'epoch': 1.56}
{'loss': 2.1739, 'learning_rate': 2.4017154830907336e-05, 'epoch': 1.56}
{'loss': 2.1599, 'learning_rate': 2.398918621393307e-05, 'epoch': 1.56}
{'loss': 2.1211, 'learning_rate': 2.3961217596958806e-05, 'epoch': 1.56}
{'loss': 2.1263, 'learning_rate': 2.393324897998454e-05, 'epoch': 1.56}
{'loss': 2.227, 'learning_rate': 2.3905280363010272e-05, 'epoch': 1.57}
{'loss': 2.184, 'learning_rate': 2.387731174603601e-05, 'epoch': 1.57}
{'loss': 2.1282, 'learning_rate': 2.3849343129061743e-05, 'epoch': 1.57}
{'loss': 2.1176, 'learning_rate': 2.3821374512087478e-05, 'epoch': 1.57}
{'loss': 2.1104, 'learning_rate': 2.3793405895113213e-05, 'epoch': 1.57}
{'loss': 2.1364, 'learning_rate': 2.3765437278138948e-05, 'epoch': 1.57}
{'loss': 2.1355, 'learning_rate': 2.373746866116468e-05, 'epoch': 1.58}
{'loss': 2.1551, 'learning_rate': 2.3709500044190418e-05, 'epoch': 1.58}
{'loss': 2.187, 'learning_rate': 2.368153142721615e-05, 'epoch': 1.58}
{'loss': 2.1338, 'learning_rate': 2.3653562810241888e-05, 'epoch': 1.58}
{'loss': 2.0654, 'learning_rate': 2.362559419326762e-05, 'epoch': 1.58}
{'loss': 2.1437, 'learning_rate': 2.3597625576293354e-05, 'epoch': 1.58}
{'loss': 2.1449, 'learning_rate': 2.356965695931909e-05, 'epoch': 1.59}
{'loss': 2.1301, 'learning_rate': 2.354168834234482e-05, 'epoch': 1.59}
{'loss': 2.1974, 'learning_rate': 2.3513719725370556e-05, 'epoch': 1.59}
{'loss': 2.1809, 'learning_rate': 2.348575110839629e-05, 'epoch': 1.59}
{'loss': 2.1516, 'learning_rate': 2.3457782491422026e-05, 'epoch': 1.59}
{'loss': 2.1657, 'learning_rate': 2.342981387444776e-05, 'epoch': 1.59}
{'loss': 2.1581, 'learning_rate': 2.3401845257473496e-05, 'epoch': 1.6}
{'loss': 2.1157, 'learning_rate': 2.3373876640499228e-05, 'epoch': 1.6}
{'loss': 2.1425, 'learning_rate': 2.3345908023524966e-05, 'epoch': 1.6}
{'loss': 2.1311, 'learning_rate': 2.3317939406550698e-05, 'epoch': 1.6}
{'loss': 2.1408, 'learning_rate': 2.3289970789576433e-05, 'epoch': 1.6}
{'loss': 2.119, 'learning_rate': 2.3262002172602168e-05, 'epoch': 1.6}
{'loss': 2.1026, 'learning_rate': 2.3234033555627903e-05, 'epoch': 1.61}
{'loss': 2.1694, 'learning_rate': 2.3206064938653638e-05, 'epoch': 1.61}
{'loss': 2.1737, 'learning_rate': 2.3178096321679373e-05, 'epoch': 1.61}
{'loss': 2.1441, 'learning_rate': 2.3150127704705104e-05, 'epoch': 1.61}
{'loss': 2.1266, 'learning_rate': 2.312215908773084e-05, 'epoch': 1.61}
{'loss': 2.1705, 'learning_rate': 2.3094190470756574e-05, 'epoch': 1.61}
{'loss': 2.1741, 'learning_rate': 2.306622185378231e-05, 'epoch': 1.62}
{'loss': 2.126, 'learning_rate': 2.3038253236808044e-05, 'epoch': 1.62}
{'loss': 2.1322, 'learning_rate': 2.3010284619833776e-05, 'epoch': 1.62}
{'loss': 2.1319, 'learning_rate': 2.2982316002859514e-05, 'epoch': 1.62}
{'loss': 2.1674, 'learning_rate': 2.2954347385885246e-05, 'epoch': 1.62}
{'loss': 2.1425, 'learning_rate': 2.292637876891098e-05, 'epoch': 1.62}
{'loss': 2.1409, 'learning_rate': 2.2898410151936716e-05, 'epoch': 1.63}
{'loss': 2.1191, 'learning_rate': 2.287044153496245e-05, 'epoch': 1.63}
{'loss': 2.0962, 'learning_rate': 2.2842472917988183e-05, 'epoch': 1.63}
{'loss': 2.1369, 'learning_rate': 2.281450430101392e-05, 'epoch': 1.63}
{'loss': 2.0979, 'learning_rate': 2.2786535684039653e-05, 'epoch': 1.63}
{'loss': 2.0885, 'learning_rate': 2.275856706706539e-05, 'epoch': 1.63}
{'loss': 2.1144, 'learning_rate': 2.2730598450091123e-05, 'epoch': 1.64}
{'loss': 2.2484, 'learning_rate': 2.2702629833116858e-05, 'epoch': 1.64}
{'loss': 2.132, 'learning_rate': 2.2674661216142593e-05, 'epoch': 1.64}
{'loss': 2.0983, 'learning_rate': 2.2646692599168324e-05, 'epoch': 1.64}
{'loss': 2.1788, 'learning_rate': 2.261872398219406e-05, 'epoch': 1.64}
{'loss': 2.1868, 'learning_rate': 2.2590755365219794e-05, 'epoch': 1.64}
{'loss': 2.1295, 'learning_rate': 2.256278674824553e-05, 'epoch': 1.65}
{'loss': 2.1654, 'learning_rate': 2.2534818131271264e-05, 'epoch': 1.65}
{'loss': 2.143, 'learning_rate': 2.2506849514297e-05, 'epoch': 1.65}
{'loss': 2.1914, 'learning_rate': 2.247888089732273e-05, 'epoch': 1.65}
{'loss': 2.1159, 'learning_rate': 2.245091228034847e-05, 'epoch': 1.65}
{'loss': 2.1241, 'learning_rate': 2.24229436633742e-05, 'epoch': 1.65}
{'loss': 2.162, 'learning_rate': 2.2394975046399936e-05, 'epoch': 1.66}
{'loss': 2.1312, 'learning_rate': 2.236700642942567e-05, 'epoch': 1.66}
{'loss': 2.1282, 'learning_rate': 2.2339037812451406e-05, 'epoch': 1.66}
{'loss': 2.1404, 'learning_rate': 2.231106919547714e-05, 'epoch': 1.66}
{'loss': 2.1548, 'learning_rate': 2.2283100578502876e-05, 'epoch': 1.66}
{'loss': 2.1612, 'learning_rate': 2.2255131961528608e-05, 'epoch': 1.66}
{'loss': 2.1226, 'learning_rate': 2.2227163344554343e-05, 'epoch': 1.67}
{'loss': 2.1663, 'learning_rate': 2.2199194727580078e-05, 'epoch': 1.67}
{'loss': 2.1009, 'learning_rate': 2.217122611060581e-05, 'epoch': 1.67}
{'loss': 2.1041, 'learning_rate': 2.2143257493631548e-05, 'epoch': 1.67}
{'loss': 2.1373, 'learning_rate': 2.211528887665728e-05, 'epoch': 1.67}
{'loss': 2.1023, 'learning_rate': 2.2087320259683018e-05, 'epoch': 1.67}
{'loss': 2.1397, 'learning_rate': 2.205935164270875e-05, 'epoch': 1.68}
{'loss': 2.0993, 'learning_rate': 2.2031383025734485e-05, 'epoch': 1.68}
{'loss': 2.1756, 'learning_rate': 2.200341440876022e-05, 'epoch': 1.68}
{'loss': 2.1157, 'learning_rate': 2.1975445791785955e-05, 'epoch': 1.68}
{'loss': 2.1466, 'learning_rate': 2.1947477174811686e-05, 'epoch': 1.68}
{'loss': 2.1675, 'learning_rate': 2.1919508557837425e-05, 'epoch': 1.68}
{'loss': 2.1138, 'learning_rate': 2.1891539940863156e-05, 'epoch': 1.69}
{'loss': 2.1331, 'learning_rate': 2.186357132388889e-05, 'epoch': 1.69}
{'loss': 2.1343, 'learning_rate': 2.1835602706914626e-05, 'epoch': 1.69}
{'loss': 2.146, 'learning_rate': 2.180763408994036e-05, 'epoch': 1.69}
{'loss': 2.0971, 'learning_rate': 2.1779665472966096e-05, 'epoch': 1.69}
{'loss': 2.1385, 'learning_rate': 2.1751696855991828e-05, 'epoch': 1.69}
{'loss': 2.0913, 'learning_rate': 2.1723728239017566e-05, 'epoch': 1.7}
{'loss': 2.1188, 'learning_rate': 2.1695759622043298e-05, 'epoch': 1.7}
{'loss': 2.1644, 'learning_rate': 2.1667791005069033e-05, 'epoch': 1.7}
{'loss': 2.1349, 'learning_rate': 2.1639822388094768e-05, 'epoch': 1.7}
{'loss': 2.1179, 'learning_rate': 2.1611853771120503e-05, 'epoch': 1.7}
{'loss': 2.1233, 'learning_rate': 2.1583885154146235e-05, 'epoch': 1.7}
{'loss': 2.1226, 'learning_rate': 2.1555916537171973e-05, 'epoch': 1.71}
{'loss': 2.1366, 'learning_rate': 2.1527947920197705e-05, 'epoch': 1.71}
{'loss': 2.0563, 'learning_rate': 2.1499979303223443e-05, 'epoch': 1.71}
{'loss': 2.1489, 'learning_rate': 2.1472010686249175e-05, 'epoch': 1.71}
{'loss': 2.1519, 'learning_rate': 2.144404206927491e-05, 'epoch': 1.71}
{'loss': 2.1555, 'learning_rate': 2.1416073452300645e-05, 'epoch': 1.72}
{'loss': 2.1363, 'learning_rate': 2.1388104835326376e-05, 'epoch': 1.72}
{'loss': 2.1529, 'learning_rate': 2.136013621835211e-05, 'epoch': 1.72}
{'loss': 2.1252, 'learning_rate': 2.1332167601377846e-05, 'epoch': 1.72}
{'loss': 2.0872, 'learning_rate': 2.130419898440358e-05, 'epoch': 1.72}
{'loss': 2.1586, 'learning_rate': 2.1276230367429316e-05, 'epoch': 1.72}
{'loss': 2.0946, 'learning_rate': 2.124826175045505e-05, 'epoch': 1.73}
{'loss': 2.1213, 'learning_rate': 2.1220293133480783e-05, 'epoch': 1.73}
{'loss': 2.1436, 'learning_rate': 2.119232451650652e-05, 'epoch': 1.73}
{'loss': 2.1074, 'learning_rate': 2.1164355899532253e-05, 'epoch': 1.73}
{'loss': 2.1226, 'learning_rate': 2.1136387282557988e-05, 'epoch': 1.73}
{'loss': 2.0983, 'learning_rate': 2.1108418665583723e-05, 'epoch': 1.73}
{'loss': 2.101, 'learning_rate': 2.1080450048609458e-05, 'epoch': 1.74}
{'loss': 2.1218, 'learning_rate': 2.1052481431635193e-05, 'epoch': 1.74}
{'loss': 2.1129, 'learning_rate': 2.1024512814660928e-05, 'epoch': 1.74}
{'loss': 2.1089, 'learning_rate': 2.099654419768666e-05, 'epoch': 1.74}
{'loss': 2.0765, 'learning_rate': 2.0968575580712395e-05, 'epoch': 1.74}
{'loss': 2.135, 'learning_rate': 2.094060696373813e-05, 'epoch': 1.74}
{'loss': 2.179, 'learning_rate': 2.0912638346763865e-05, 'epoch': 1.75}
{'loss': 2.1304, 'learning_rate': 2.08846697297896e-05, 'epoch': 1.75}
{'loss': 2.1297, 'learning_rate': 2.085670111281533e-05, 'epoch': 1.75}
{'loss': 2.1567, 'learning_rate': 2.082873249584107e-05, 'epoch': 1.75}
{'loss': 2.1314, 'learning_rate': 2.08007638788668e-05, 'epoch': 1.75}
{'loss': 2.1456, 'learning_rate': 2.0772795261892536e-05, 'epoch': 1.75}
{'loss': 2.101, 'learning_rate': 2.074482664491827e-05, 'epoch': 1.76}
{'loss': 2.1193, 'learning_rate': 2.0716858027944006e-05, 'epoch': 1.76}
{'loss': 2.1237, 'learning_rate': 2.0688889410969738e-05, 'epoch': 1.76}
{'loss': 2.1374, 'learning_rate': 2.0660920793995477e-05, 'epoch': 1.76}
{'loss': 2.0912, 'learning_rate': 2.0632952177021208e-05, 'epoch': 1.76}
{'loss': 2.1145, 'learning_rate': 2.0604983560046947e-05, 'epoch': 1.76}
{'loss': 2.0948, 'learning_rate': 2.0577014943072678e-05, 'epoch': 1.77}
{'loss': 2.1631, 'learning_rate': 2.0549046326098413e-05, 'epoch': 1.77}
{'loss': 2.1096, 'learning_rate': 2.0521077709124148e-05, 'epoch': 1.77}
{'loss': 2.1678, 'learning_rate': 2.049310909214988e-05, 'epoch': 1.77}
{'loss': 2.1461, 'learning_rate': 2.0465140475175615e-05, 'epoch': 1.77}
{'loss': 2.1279, 'learning_rate': 2.043717185820135e-05, 'epoch': 1.77}
{'loss': 2.1133, 'learning_rate': 2.0409203241227085e-05, 'epoch': 1.78}
{'loss': 2.1527, 'learning_rate': 2.038123462425282e-05, 'epoch': 1.78}
{'loss': 2.1457, 'learning_rate': 2.0353266007278555e-05, 'epoch': 1.78}
{'loss': 2.097, 'learning_rate': 2.0325297390304287e-05, 'epoch': 1.78}
{'loss': 2.159, 'learning_rate': 2.0297328773330025e-05, 'epoch': 1.78}
{'loss': 2.1522, 'learning_rate': 2.0269360156355757e-05, 'epoch': 1.78}
{'loss': 2.114, 'learning_rate': 2.024139153938149e-05, 'epoch': 1.79}
{'loss': 2.1236, 'learning_rate': 2.0213422922407227e-05, 'epoch': 1.79}
{'loss': 2.1173, 'learning_rate': 2.018545430543296e-05, 'epoch': 1.79}
{'loss': 2.1104, 'learning_rate': 2.0157485688458697e-05, 'epoch': 1.79}
{'loss': 2.1332, 'learning_rate': 2.012951707148443e-05, 'epoch': 1.79}
{'loss': 2.108, 'learning_rate': 2.0101548454510163e-05, 'epoch': 1.79}
{'loss': 2.0908, 'learning_rate': 2.0073579837535898e-05, 'epoch': 1.8}
{'loss': 2.0982, 'learning_rate': 2.0045611220561633e-05, 'epoch': 1.8}
{'loss': 2.1218, 'learning_rate': 2.0017642603587365e-05, 'epoch': 1.8}
{'loss': 2.0765, 'learning_rate': 1.9989673986613103e-05, 'epoch': 1.8}
{'loss': 2.0662, 'learning_rate': 1.9961705369638835e-05, 'epoch': 1.8}
{'loss': 2.0885, 'learning_rate': 1.9933736752664573e-05, 'epoch': 1.8}
{'loss': 2.0895, 'learning_rate': 1.9905768135690305e-05, 'epoch': 1.81}
{'loss': 2.0847, 'learning_rate': 1.987779951871604e-05, 'epoch': 1.81}
{'loss': 2.098, 'learning_rate': 1.9849830901741775e-05, 'epoch': 1.81}
{'loss': 2.0745, 'learning_rate': 1.982186228476751e-05, 'epoch': 1.81}
{'loss': 2.1452, 'learning_rate': 1.979389366779324e-05, 'epoch': 1.81}
{'loss': 2.1198, 'learning_rate': 1.976592505081898e-05, 'epoch': 1.81}
{'loss': 2.1307, 'learning_rate': 1.973795643384471e-05, 'epoch': 1.82}
{'loss': 2.1261, 'learning_rate': 1.9709987816870447e-05, 'epoch': 1.82}
{'loss': 2.1073, 'learning_rate': 1.968201919989618e-05, 'epoch': 1.82}
{'loss': 2.1357, 'learning_rate': 1.9654050582921917e-05, 'epoch': 1.82}
{'loss': 2.1313, 'learning_rate': 1.9626081965947652e-05, 'epoch': 1.82}
{'loss': 2.079, 'learning_rate': 1.9598113348973383e-05, 'epoch': 1.82}
{'loss': 2.0827, 'learning_rate': 1.957014473199912e-05, 'epoch': 1.83}
{'loss': 2.1184, 'learning_rate': 1.9542176115024853e-05, 'epoch': 1.83}
{'loss': 2.0889, 'learning_rate': 1.951420749805059e-05, 'epoch': 1.83}
{'loss': 2.1118, 'learning_rate': 1.9486238881076323e-05, 'epoch': 1.83}
{'loss': 2.1839, 'learning_rate': 1.945827026410206e-05, 'epoch': 1.83}
{'loss': 2.0749, 'learning_rate': 1.943030164712779e-05, 'epoch': 1.83}
{'loss': 2.1365, 'learning_rate': 1.940233303015353e-05, 'epoch': 1.84}
{'loss': 2.1342, 'learning_rate': 1.937436441317926e-05, 'epoch': 1.84}
{'loss': 2.0852, 'learning_rate': 1.9346395796204995e-05, 'epoch': 1.84}
{'loss': 2.1128, 'learning_rate': 1.931842717923073e-05, 'epoch': 1.84}
{'loss': 2.1251, 'learning_rate': 1.9290458562256465e-05, 'epoch': 1.84}
{'loss': 2.1054, 'learning_rate': 1.92624899452822e-05, 'epoch': 1.84}
{'loss': 2.0863, 'learning_rate': 1.9234521328307932e-05, 'epoch': 1.85}
{'loss': 2.1048, 'learning_rate': 1.9206552711333667e-05, 'epoch': 1.85}
{'loss': 2.0835, 'learning_rate': 1.9178584094359402e-05, 'epoch': 1.85}
{'loss': 2.0814, 'learning_rate': 1.9150615477385137e-05, 'epoch': 1.85}
{'loss': 2.1081, 'learning_rate': 1.912264686041087e-05, 'epoch': 1.85}
{'loss': 2.0734, 'learning_rate': 1.9094678243436607e-05, 'epoch': 1.85}
{'loss': 2.1186, 'learning_rate': 1.906670962646234e-05, 'epoch': 1.86}
{'loss': 2.1544, 'learning_rate': 1.9038741009488077e-05, 'epoch': 1.86}
{'loss': 2.0571, 'learning_rate': 1.901077239251381e-05, 'epoch': 1.86}
{'loss': 2.131, 'learning_rate': 1.8982803775539543e-05, 'epoch': 1.86}
{'loss': 2.107, 'learning_rate': 1.895483515856528e-05, 'epoch': 1.86}
{'loss': 2.108, 'learning_rate': 1.8926866541591013e-05, 'epoch': 1.86}
{'loss': 2.0678, 'learning_rate': 1.8898897924616745e-05, 'epoch': 1.87}
{'loss': 2.1034, 'learning_rate': 1.8870929307642484e-05, 'epoch': 1.87}
{'loss': 2.137, 'learning_rate': 1.8842960690668215e-05, 'epoch': 1.87}
{'loss': 2.0986, 'learning_rate': 1.881499207369395e-05, 'epoch': 1.87}
{'loss': 2.1373, 'learning_rate': 1.8787023456719685e-05, 'epoch': 1.87}
{'loss': 2.0767, 'learning_rate': 1.875905483974542e-05, 'epoch': 1.87}
{'loss': 2.1103, 'learning_rate': 1.8731086222771155e-05, 'epoch': 1.88}
{'loss': 2.1065, 'learning_rate': 1.8703117605796887e-05, 'epoch': 1.88}
{'loss': 2.1081, 'learning_rate': 1.8675148988822622e-05, 'epoch': 1.88}
{'loss': 2.0637, 'learning_rate': 1.8647180371848357e-05, 'epoch': 1.88}
{'loss': 2.111, 'learning_rate': 1.8619211754874092e-05, 'epoch': 1.88}
{'loss': 2.1119, 'learning_rate': 1.8591243137899827e-05, 'epoch': 1.88}
